path,label,category,group,sizeClass,sizeClassSource,targetHeightUnits,walkableOrSolid,marketplaceEligible,priceCents,priceDollars,priceTier,spinWheelEligible,interactable,needsNewAnimation,interactNote
/world/models/resources/Fuel_B_Barrel_Dirty.gltf,Fuel B Barrel Dirty,resources,Nature & Animals,furniture,keyword,0.873,walkable (walk-through),yes,500,5.00,paid,no,yes,no,"static click-to-collect, same pattern as joke-card pickup"
/world/models/resources/Fuel_B_Barrels.gltf,Fuel B Barrels,resources,Nature & Animals,furniture,keyword,0.873,walkable (walk-through),yes,500,5.00,paid,no,yes,no,"static click-to-collect, same pattern as joke-card pickup"
/world/models/resources/Fuel_B_Jerrycan.gltf,Fuel B Jerrycan,resources,Nature & Animals,furniture,category-fallback,1.396,walkable (walk-through),yes,500,5.00,paid,no,yes,no,"static click-to-collect, same pattern as joke-card pickup"
/world/models/resources/Fuel_C_Barrel.gltf,Fuel C Barrel,resources,Nature & Animals,furniture,keyword,0.873,walkable (walk-through),yes,500,5.00,paid,no,yes,no,"static click-to-collect, same pattern as joke-card pickup"
/world/models/resources/Fuel_C_Barrel_Dirty.gltf,Fuel C Barrel Dirty,resources,Nature & Animals,furniture,keyword,0.873,walkable (walk-through),yes,500,5.00,paid,no,yes,no,"static click-to-collect, same pattern as joke-card pickup"
/world/models/resources/Fuel_C_Barrels.gltf,Fuel C Barrels,resources,Nature & Animals,furniture,keyword,0.873,walkable (walk-through),yes,500,5.00,paid,no,yes,no,"static click-to-collect, same pattern as joke-card pickup"
/world/models/resources/Fuel_C_Jerrycan.gltf,Fuel C Jerrycan,resources,Nature & Animals,furniture,category-fallback,1.396,walkable (walk-through),yes,500,5.00,paid,no,yes,no,"static click-to-collect, same pattern as joke-card pickup"
/world/models/resources/Gold_Bar.gltf,Gold Bar,resources,Nature & Animals,furniture,category-fallback,1.396,walkable (walk-through),yes,500,5.00,paid,no,yes,no,"static click-to-collect, same pattern as joke-card pickup"
/world/models/resources/Gold_Bars.gltf,Gold Bars,resources,Nature & Animals,furniture,category-fallback,1.396,walkable (walk-through),yes,500,5.00,paid,no,yes,no,"static click-to-collect, same pattern as joke-card pickup"
/world/models/resources/Gold_Bars_Stack_Large.gltf,Gold Bars Stack Large,resources,Nature & Animals,furniture,category-fallback,1.396,walkable (walk-through),yes,500,5.00,paid,no,yes,no,"static click-to-collect, same pattern as joke-card pickup"
/world/models/resources/Gold_Bars_Stack_Medium.gltf,Gold Bars Stack Medium,resources,Nature & Animals,furniture,category-fallback,1.396,walkable (walk-through),yes,500,5.00,paid,no,yes,no,"static click-to-collect, same pattern as joke-card pickup"
/world/models/resources/Gold_Bars_Stack_Small.gltf,Gold Bars Stack Small,resources,Nature & Animals,furniture,category-fallback,1.396,walkable (walk-through),yes,500,5.00,paid,no,yes,no,"static click-to-collect, same pattern as joke-card pickup"
/world/models/resources/Gold_Nugget_Large.gltf,Gold Nugget Large,resources,Nature & Animals,furniture,category-fallback,1.396,walkable (walk-through),yes,500,5.00,paid,no,yes,no,"static click-to-collect, same pattern as joke-card pickup"
/world/models/resources/Gold_Nugget_Medium.gltf,Gold Nugget Medium,resources,Nature & Animals,furniture,category-fallback,1.396,walkable (walk-through),yes,500,5.00,paid,no,yes,no,"static click-to-collect, same pattern as joke-card pickup"
/world/models/resources/Gold_Nugget_Small.gltf,Gold Nugget Small,resources,Nature & Animals,furniture,category-fallback,1.396,walkable (walk-through),yes,500,5.00,paid,no,yes,no,"static click-to-collect, same pattern as joke-card pickup"
/world/models/resources/Gold_Nuggets.gltf,Gold Nuggets,resources,Nature & Animals,furniture,category-fallback,1.396,walkable (walk-through),yes,500,5.00,paid,no,yes,no,"static click-to-collect, same pattern as joke-card pickup"
/world/models/resources/Iron_Bar.gltf,Iron Bar,resources,Nature & Animals,furniture,category-fallback,1.396,walkable (walk-through),yes,500,5.00,paid,no,yes,no,"static click-to-collect, same pattern as joke-card pickup"
/world/models/resources/Iron_Bars.gltf,Iron Bars,resources,Nature & Animals,furniture,category-fallback,1.396,walkable (walk-through),yes,500,5.00,paid,no,yes,no,"static click-to-collect, same pattern as joke-card pickup"
/world/models/resources/Iron_Bars_Stack_Large.gltf,Iron Bars Stack Large,resources,Nature & Animals,furniture,category-fallback,1.396,walkable (walk-through),yes,500,5.00,paid,no,yes,no,"static click-to-collect, same pattern as joke-card pickup"
/world/models/resources/Iron_Bars_Stack_Medium.gltf,Iron Bars Stack Medium,resources,Nature & Animals,furniture,category-fallback,1.396,walkable (walk-through),yes,500,5.00,paid,no,yes,no,"static click-to-collect, same pattern as joke-card pickup"
/world/models/resources/Iron_Bars_Stack_Small.gltf,Iron Bars Stack Small,resources,Nature & Animals,furniture,category-fallback,1.396,walkable (walk-through),yes,500,5.00,paid,no,yes,no,"static click-to-collect, same pattern as joke-card pickup"
/world/models/resources/Iron_Nugget_Large.gltf,Iron Nugget Large,resources,Nature & Animals,furniture,category-fallback,1.396,walkable (walk-through),yes,500,5.00,paid,no,yes,no,"static click-to-collect, same pattern as joke-card pickup"
/world/models/resources/Iron_Nugget_Medium.gltf,Iron Nugget Medium,resources,Nature & Animals,furniture,category-fallback,1.396,walkable (walk-through),yes,500,5.00,paid,no,yes,no,"static click-to-collect, same pattern as joke-card pickup"
/world/models/resources/Iron_Nugget_Small.gltf,Iron Nugget Small,resources,Nature & Animals,furniture,category-fallback,1.396,walkable (walk-through),yes,500,5.00,paid,no,yes,no,"static click-to-collect, same pattern as joke-card pickup"
/world/models/resources/Iron_Nuggets.gltf,Iron Nuggets,resources,Nature & Animals,furniture,category-fallback,1.396,walkable (walk-through),yes,500,5.00,paid,no,yes,no,"static click-to-collect, same pattern as joke-card pickup"
/world/models/resources/Pallet_Wood.gltf,Pallet Wood,resources,Nature & Animals,furniture,category-fallback,1.396,walkable (walk-through),yes,500,5.00,paid,no,yes,no,"static click-to-collect, same pattern as joke-card pickup"
/world/models/resources/Pallet_Wood_Covered_A.gltf,Pallet Wood Covered A,resources,Nature & Animals,furniture,category-fallback,1.396,walkable (walk-through),yes,500,5.00,paid,no,yes,no,"static click-to-collect, same pattern as joke-card pickup"
/world/models/resources/Pallet_Wood_Covered_B.gltf,Pallet Wood Covered B,resources,Nature & Animals,furniture,category-fallback,1.396,walkable (walk-through),yes,500,5.00,paid,no,yes,no,"static click-to-collect, same pattern as joke-card pickup"
/world/models/resources/Parts_Cog.gltf,Parts Cog,resources,Nature & Animals,furniture,category-fallback,1.396,walkable (walk-through),yes,500,5.00,paid,no,yes,no,"static click-to-collect, same pattern as joke-card pickup"
/world/models/resources/Parts_Pile_Large.gltf,Parts Pile Large,resources,Nature & Animals,furniture,category-fallback,1.396,walkable (walk-through),yes,500,5.00,paid,no,yes,no,"static click-to-collect, same pattern as joke-card pickup"
/world/models/resources/Parts_Pile_Medium.gltf,Parts Pile Medium,resources,Nature & Animals,furniture,category-fallback,1.396,walkable (walk-through),yes,500,5.00,paid,no,yes,no,"static click-to-collect, same pattern as joke-card pickup"
/world/models/resources/Parts_Pile_Small.gltf,Parts Pile Small,resources,Nature & Animals,furniture,category-fallback,1.396,walkable (walk-through),yes,500,5.00,paid,no,yes,no,"static click-to-collect, same pattern as joke-card pickup"
/world/models/resources/Silver_Bar.gltf,Silver Bar,resources,Nature & Animals,furniture,category-fallback,1.396,walkable (walk-through),yes,500,5.00,paid,no,yes,no,"static click-to-collect, same pattern as joke-card pickup"
/world/models/resources/Silver_Bars.gltf,Silver Bars,resources,Nature & Animals,furniture,category-fallback,1.396,walkable (walk-through),yes,500,5.00,paid,no,yes,no,"static click-to-collect, same pattern as joke-card pickup"
/world/models/resources/Silver_Bars_Stack_Large.gltf,Silver Bars Stack Large,resources,Nature & Animals,furniture,category-fallback,1.396,walkable (walk-through),yes,500,5.00,paid,no,yes,no,"static click-to-collect, same pattern as joke-card pickup"
/world/models/resources/Silver_Bars_Stack_Medium.gltf,Silver Bars Stack Medium,resources,Nature & Animals,furniture,category-fallback,1.396,walkable (walk-through),yes,500,5.00,paid,no,yes,no,"static click-to-collect, same pattern as joke-card pickup"
/world/models/resources/Silver_Bars_Stack_Small.gltf,Silver Bars Stack Small,resources,Nature & Animals,furniture,category-fallback,1.396,walkable (walk-through),yes,500,5.00,paid,no,yes,no,"static click-to-collect, same pattern as joke-card pickup"
/world/models/resources/Silver_Nugget_Large.gltf,Silver Nugget Large,resources,Nature & Animals,furniture,category-fallback,1.396,walkable (walk-through),yes,500,5.00,paid,no,yes,no,"static click-to-collect, same pattern as joke-card pickup"
/world/models/resources/Silver_Nugget_Medium.gltf,Silver Nugget Medium,resources,Nature & Animals,furniture,category-fallback,1.396,walkable (walk-through),yes,500,5.00,paid,no,yes,no,"static click-to-collect, same pattern as joke-card pickup"
/world/models/resources/Silver_Nugget_Small.gltf,Silver Nugget Small,resources,Nature & Animals,furniture,category-fallback,1.396,walkable (walk-through),yes,500,5.00,paid,no,yes,no,"static click-to-collect, same pattern as joke-card pickup"
/world/models/resources/Silver_Nuggets.gltf,Silver Nuggets,resources,Nature & Animals,furniture,category-fallback,1.396,walkable (walk-through),yes,500,5.00,paid,no,yes,no,"static click-to-collect, same pattern as joke-card pickup"
/world/models/resources/Stone_Brick.gltf,Stone Brick,resources,Nature & Animals,furniture,category-fallback,1.396,walkable (walk-through),yes,500,5.00,paid,no,yes,no,"static click-to-collect, same pattern as joke-card pickup"
/world/models/resources/Stone_Bricks_Stack_Large.gltf,Stone Bricks Stack Large,resources,Nature & Animals,furniture,category-fallback,1.396,walkable (walk-through),yes,500,5.00,paid,no,yes,no,"static click-to-collect, same pattern as joke-card pickup"
/world/models/resources/Stone_Bricks_Stack_Medium.gltf,Stone Bricks Stack Medium,resources,Nature & Animals,furniture,category-fallback,1.396,walkable (walk-through),yes,500,5.00,paid,no,yes,no,"static click-to-collect, same pattern as joke-card pickup"
/world/models/resources/Stone_Bricks_Stack_Small.gltf,Stone Bricks Stack Small,resources,Nature & Animals,furniture,category-fallback,1.396,walkable (walk-through),yes,500,5.00,paid,no,yes,no,"static click-to-collect, same pattern as joke-card pickup"
/world/models/resources/Stone_Chunks_Large.gltf,Stone Chunks Large,resources,Nature & Animals,furniture,category-fallback,1.396,walkable (walk-through),yes,500,5.00,paid,no,yes,no,"static click-to-collect, same pattern as joke-card pickup"
/world/models/resources/Stone_Chunks_Small.gltf,Stone Chunks Small,resources,Nature & Animals,furniture,category-fallback,1.396,walkable (walk-through),yes,500,5.00,paid,no,yes,no,"static click-to-collect, same pattern as joke-card pickup"
/world/models/resources/Textiles_A.gltf,Textiles A,resources,Nature & Animals,furniture,category-fallback,1.396,walkable (walk-through),yes,500,5.00,paid,no,yes,no,"static click-to-collect, same pattern as joke-card pickup"
/world/models/resources/Textiles_B.gltf,Textiles B,resources,Nature & Animals,furniture,category-fallback,1.396,walkable (walk-through),yes,500,5.00,paid,no,yes,no,"static click-to-collect, same pattern as joke-card pickup"
/world/models/resources/Textiles_C.gltf,Textiles C,resources,Nature & Animals,furniture,category-fallback,1.396,walkable (walk-through),yes,500,5.00,paid,no,yes,no,"static click-to-collect, same pattern as joke-card pickup"
/world/models/resources/Textiles_Stack_Large.gltf,Textiles Stack Large,resources,Nature & Animals,furniture,category-fallback,1.396,walkable (walk-through),yes,500,5.00,paid,no,yes,no,"static click-to-collect, same pattern as joke-card pickup"
/world/models/resources/Textiles_Stack_Large_Colored.gltf,Textiles Stack Large Colored,resources,Nature & Animals,furniture,category-fallback,1.396,walkable (walk-through),yes,500,5.00,paid,no,yes,no,"static click-to-collect, same pattern as joke-card pickup"
/world/models/resources/Textiles_Stack_Small.gltf,Textiles Stack Small,resources,Nature & Animals,furniture,category-fallback,1.396,walkable (walk-through),yes,500,5.00,paid,no,yes,no,"static click-to-collect, same pattern as joke-card pickup"
/world/models/resources/Wood_Log_A.gltf,Wood Log A,resources,Nature & Animals,furniture,category-fallback,1.396,walkable (walk-through),yes,500,5.00,paid,no,yes,no,"static click-to-collect, same pattern as joke-card pickup"
/world/models/resources/Wood_Log_B.gltf,Wood Log B,resources,Nature & Animals,furniture,category-fallback,1.396,walkable (walk-through),yes,500,5.00,paid,no,yes,no,"static click-to-collect, same pattern as joke-card pickup"
/world/models/resources/Wood_Log_Stack.gltf,Wood Log Stack,resources,Nature & Animals,furniture,category-fallback,1.396,walkable (walk-through),yes,500,5.00,paid,no,yes,no,"static click-to-collect, same pattern as joke-card pickup"
/world/models/resources/Wood_Plank_A.gltf,Wood Plank A,resources,Nature & Animals,furniture,category-fallback,1.396,walkable (walk-through),yes,500,5.00,paid,no,yes,no,"static click-to-collect, same pattern as joke-card pickup"
/world/models/resources/Wood_Plank_B.gltf,Wood Plank B,resources,Nature & Animals,furniture,category-fallback,1.396,walkable (walk-through),yes,500,5.00,paid,no,yes,no,"static click-to-collect, same pattern as joke-card pickup"
/world/models/resources/Wood_Plank_C.gltf,Wood Plank C,resources,Nature & Animals,furniture,category-fallback,1.396,walkable (walk-through),yes,500,5.00,paid,no,yes,no,"static click-to-collect, same pattern as joke-card pickup"
/world/models/resources/Wood_Planks_Stack_Large.gltf,Wood Planks Stack Large,resources,Nature & Animals,furniture,category-fallback,1.396,walkable (walk-through),yes,500,5.00,paid,no,yes,no,"static click-to-collect, same pattern as joke-card pickup"
/world/models/resources/Wood_Planks_Stack_Medium.gltf,Wood Planks Stack Medium,resources,Nature & Animals,furniture,category-fallback,1.396,walkable (walk-through),yes,500,5.00,paid,no,yes,no,"static click-to-collect, same pattern as joke-card pickup"
/world/models/resources/Wood_Planks_Stack_Small.gltf,Wood Planks Stack Small,resources,Nature & Animals,furniture,category-fallback,1.396,walkable (walk-through),yes,500,5.00,paid,no,yes,no,"static click-to-collect, same pattern as joke-card pickup"
/world/models/restaurant/Arcade_Cabinet.glb,Arcade Cabinet,restaurant,Buildings & Places,furniture,keyword,0.873,solid (blocks movement),yes,500,5.00,paid,no,no,no,"placed decoration only, not clickable"
/world/models/restaurant/Awning_A.glb,Awning A,restaurant,Buildings & Places,furniture,keyword,0.873,solid (blocks movement),yes,500,5.00,paid,no,no,no,"placed decoration only, not clickable"
/world/models/restaurant/Back_Bar_A.glb,Back Bar A,restaurant,Buildings & Places,furniture,keyword,0.873,solid (blocks movement),yes,500,5.00,paid,no,no,no,"placed decoration only, not clickable"
/world/models/restaurant/Bacon_Eggs.glb,Bacon Eggs,restaurant,Buildings & Places,tiny,keyword,0.218,solid (blocks movement),yes,50,0.50,paid,no,yes,no,static click-to-collect
/world/models/restaurant/Blender.glb,Blender,restaurant,Buildings & Places,tiny,keyword,0.218,solid (blocks movement),yes,50,0.50,paid,no,yes,no,static click-to-collect
/world/models/restaurant/Booth_Seat_A.glb,Booth Seat A,restaurant,Buildings & Places,furniture,keyword,0.873,solid (blocks movement),yes,500,5.00,paid,no,no,no,"placed decoration only, not clickable"
/world/models/restaurant/Bread_Box_A.glb,Bread Box A,restaurant,Buildings & Places,tiny,keyword,0.218,solid (blocks movement),yes,50,0.50,paid,no,yes,no,static click-to-collect
/world/models/restaurant/Burger_A.glb,Burger A,restaurant,Buildings & Places,tiny,keyword,0.218,solid (blocks movement),yes,50,0.50,paid,no,yes,no,static click-to-collect
/world/models/restaurant/Cafe_Table_A.glb,Cafe Table A,restaurant,Buildings & Places,furniture,keyword,0.873,solid (blocks movement),yes,500,5.00,paid,no,no,no,"placed decoration only, not clickable"
/world/models/restaurant/Coffee_Cup_A.glb,Coffee Cup A,restaurant,Buildings & Places,tiny,keyword,0.218,solid (blocks movement),yes,50,0.50,paid,no,yes,no,static click-to-collect
/world/models/restaurant/Deep_Fryer_A.glb,Deep Fryer A,restaurant,Buildings & Places,smallObject,keyword,0.436,solid (blocks movement),yes,150,1.50,paid,no,yes,no,static click-to-collect
/world/models/restaurant/Diner_Sign_A.glb,Diner Sign A,restaurant,Buildings & Places,personScale,keyword,1.745,solid (blocks movement),yes,800,8.00,paid,no,no,no,"placed decoration only, not clickable"
/world/models/restaurant/Environment_Arch.gltf,Environment Arch,restaurant,Buildings & Places,furniture,category-fallback,1.396,solid (blocks movement),yes,500,5.00,paid,no,no,no,"placed decoration only, not clickable"
/world/models/restaurant/Environment_Bench.gltf,Environment Bench,restaurant,Buildings & Places,furniture,keyword,0.873,solid (blocks movement),yes,500,5.00,paid,no,no,no,"placed decoration only, not clickable"
/world/models/restaurant/Environment_Bottle.gltf,Environment Bottle,restaurant,Buildings & Places,tiny,keyword,0.218,solid (blocks movement),yes,50,0.50,paid,no,yes,no,static click-to-collect
/world/models/restaurant/Environment_Bottles.gltf,Environment Bottles,restaurant,Buildings & Places,furniture,category-fallback,1.396,solid (blocks movement),yes,500,5.00,paid,no,no,no,"placed decoration only, not clickable"
/world/models/restaurant/Environment_Bowl.gltf,Environment Bowl,restaurant,Buildings & Places,tiny,keyword,0.218,solid (blocks movement),yes,50,0.50,paid,no,yes,no,static click-to-collect
/world/models/restaurant/Environment_Cabinet_Corner.gltf,Environment Cabinet Corner,restaurant,Buildings & Places,furniture,keyword,0.873,solid (blocks movement),yes,500,5.00,paid,no,no,no,"placed decoration only, not clickable"
/world/models/restaurant/Environment_Cabinet_Doors.gltf,Environment Cabinet Doors,restaurant,Buildings & Places,furniture,keyword,0.873,solid (blocks movement),yes,500,5.00,paid,no,no,no,"placed decoration only, not clickable"
/world/models/restaurant/Environment_Cabinet_Shelves.gltf,Environment Cabinet Shelves,restaurant,Buildings & Places,furniture,keyword,0.873,solid (blocks movement),yes,500,5.00,paid,no,no,no,"placed decoration only, not clickable"
/world/models/restaurant/Environment_Cabinet_Shelves_2.gltf,Environment Cabinet Shelves 2,restaurant,Buildings & Places,furniture,keyword,0.873,solid (blocks movement),yes,500,5.00,paid,no,no,no,"placed decoration only, not clickable"
/world/models/restaurant/Environment_CanFridge.gltf,Environment Can Fridge,restaurant,Buildings & Places,furniture,category-fallback,1.396,solid (blocks movement),yes,500,5.00,paid,no,no,no,"placed decoration only, not clickable"
/world/models/restaurant/Environment_Chair1.gltf,Environment Chair1,restaurant,Buildings & Places,furniture,keyword,0.873,solid (blocks movement),yes,500,5.00,paid,no,no,no,"placed decoration only, not clickable"
/world/models/restaurant/Environment_Chair2.gltf,Environment Chair2,restaurant,Buildings & Places,furniture,keyword,0.873,solid (blocks movement),yes,500,5.00,paid,no,no,no,"placed decoration only, not clickable"
/world/models/restaurant/Environment_ChukamanSteamer.gltf,Environment Chukaman Steamer,restaurant,Buildings & Places,furniture,category-fallback,1.396,solid (blocks movement),yes,500,5.00,paid,no,no,no,"placed decoration only, not clickable"
/world/models/restaurant/Environment_Counter_Corner.gltf,Environment Counter Corner,restaurant,Buildings & Places,furniture,category-fallback,1.396,solid (blocks movement),yes,500,5.00,paid,no,no,no,"placed decoration only, not clickable"
/world/models/restaurant/Environment_Counter_Door.gltf,Environment Counter Door,restaurant,Buildings & Places,tallFurniture,keyword,1.745,solid (blocks movement),yes,600,6.00,paid,no,no,no,"placed decoration only, not clickable"
/world/models/restaurant/Environment_Counter_Doors.gltf,Environment Counter Doors,restaurant,Buildings & Places,tallFurniture,keyword,1.745,solid (blocks movement),yes,600,6.00,paid,no,no,no,"placed decoration only, not clickable"
/world/models/restaurant/Environment_Counter_Drawers.gltf,Environment Counter Drawers,restaurant,Buildings & Places,smallObject,keyword,0.436,solid (blocks movement),yes,150,1.50,paid,no,yes,no,static click-to-collect
/world/models/restaurant/Environment_Counter_End.gltf,Environment Counter End,restaurant,Buildings & Places,furniture,category-fallback,1.396,solid (blocks movement),yes,500,5.00,paid,no,no,no,"placed decoration only, not clickable"
/world/models/restaurant/Environment_Counter_Sink.gltf,Environment Counter Sink,restaurant,Buildings & Places,furniture,keyword,0.873,solid (blocks movement),yes,500,5.00,paid,no,no,no,"placed decoration only, not clickable"
/world/models/restaurant/Environment_Counter_Straight.gltf,Environment Counter Straight,restaurant,Buildings & Places,furniture,category-fallback,1.396,solid (blocks movement),yes,500,5.00,paid,no,no,no,"placed decoration only, not clickable"
/world/models/restaurant/Environment_Counter_Straight_2.gltf,Environment Counter Straight 2,restaurant,Buildings & Places,furniture,category-fallback,1.396,solid (blocks movement),yes,500,5.00,paid,no,no,no,"placed decoration only, not clickable"
/world/models/restaurant/Environment_CuttingTable.gltf,Environment Cutting Table,restaurant,Buildings & Places,furniture,keyword,0.873,solid (blocks movement),yes,500,5.00,paid,no,no,no,"placed decoration only, not clickable"
/world/models/restaurant/Environment_Fridge.gltf,Environment Fridge,restaurant,Buildings & Places,furniture,category-fallback,1.396,solid (blocks movement),yes,500,5.00,paid,no,no,no,"placed decoration only, not clickable"
/world/models/restaurant/Environment_Oven.gltf,Environment Oven,restaurant,Buildings & Places,furniture,category-fallback,1.396,solid (blocks movement),yes,500,5.00,paid,no,no,no,"placed decoration only, not clickable"
/world/models/restaurant/Environment_Pan.gltf,Environment Pan,restaurant,Buildings & Places,furniture,category-fallback,1.396,solid (blocks movement),yes,500,5.00,paid,no,no,no,"placed decoration only, not clickable"
/world/models/restaurant/Environment_Plate.gltf,Environment Plate,restaurant,Buildings & Places,tiny,keyword,0.218,solid (blocks movement),yes,50,0.50,paid,no,yes,no,static click-to-collect
/world/models/restaurant/Environment_Pot_1_Empty.gltf,Environment Pot 1 Empty,restaurant,Buildings & Places,smallObject,keyword,0.436,solid (blocks movement),yes,150,1.50,paid,no,yes,no,static click-to-collect
/world/models/restaurant/Environment_Pot_1_Filled.gltf,Environment Pot 1 Filled,restaurant,Buildings & Places,smallObject,keyword,0.436,solid (blocks movement),yes,150,1.50,paid,no,yes,no,static click-to-collect
/world/models/restaurant/Environment_Pot_2_Empty.gltf,Environment Pot 2 Empty,restaurant,Buildings & Places,smallObject,keyword,0.436,solid (blocks movement),yes,150,1.50,paid,no,yes,no,static click-to-collect
/world/models/restaurant/Environment_Pot_2_Filled.gltf,Environment Pot 2 Filled,restaurant,Buildings & Places,smallObject,keyword,0.436,solid (blocks movement),yes,150,1.50,paid,no,yes,no,static click-to-collect
/world/models/restaurant/Environment_Sofa.gltf,Environment Sofa,restaurant,Buildings & Places,furniture,keyword,0.873,solid (blocks movement),yes,500,5.00,paid,no,no,no,"placed decoration only, not clickable"
/world/models/restaurant/Environment_Stool.gltf,Environment Stool,restaurant,Buildings & Places,furniture,keyword,0.873,solid (blocks movement),yes,500,5.00,paid,no,no,no,"placed decoration only, not clickable"
/world/models/restaurant/Environment_Table.gltf,Environment Table,restaurant,Buildings & Places,furniture,keyword,0.873,solid (blocks movement),yes,500,5.00,paid,no,no,no,"placed decoration only, not clickable"
/world/models/restaurant/Environment_ToriiGate.gltf,Environment Torii Gate,restaurant,Buildings & Places,furniture,category-fallback,1.396,solid (blocks movement),yes,500,5.00,paid,no,no,no,"placed decoration only, not clickable"
/world/models/restaurant/Environment_WoodenBeam.gltf,Environment Wooden Beam,restaurant,Buildings & Places,furniture,category-fallback,1.396,solid (blocks movement),yes,500,5.00,paid,no,no,no,"placed decoration only, not clickable"
/world/models/restaurant/Environment_WoodenBoard.gltf,Environment Wooden Board,restaurant,Buildings & Places,furniture,category-fallback,1.396,solid (blocks movement),yes,500,5.00,paid,no,no,no,"placed decoration only, not clickable"
/world/models/restaurant/Floor_Kitchen1.gltf,Floor Kitchen1,restaurant,Buildings & Places,furniture,keyword,0.873,solid (blocks movement),yes,500,5.00,paid,no,no,no,"placed decoration only, not clickable"
/world/models/restaurant/Floor_Kitchen2.gltf,Floor Kitchen2,restaurant,Buildings & Places,furniture,keyword,0.873,solid (blocks movement),yes,500,5.00,paid,no,no,no,"placed decoration only, not clickable"
/world/models/restaurant/Floor_Tiles.gltf,Floor Tiles,restaurant,Buildings & Places,furniture,keyword,0.873,solid (blocks movement),yes,500,5.00,paid,no,no,no,"placed decoration only, not clickable"
/world/models/restaurant/Floor_Wood.gltf,Floor Wood,restaurant,Buildings & Places,furniture,keyword,0.873,solid (blocks movement),yes,500,5.00,paid,no,no,no,"placed decoration only, not clickable"
/world/models/restaurant/Floor_Wood_Broken.gltf,Floor Wood Broken,restaurant,Buildings & Places,furniture,keyword,0.873,solid (blocks movement),yes,500,5.00,paid,no,no,no,"placed decoration only, not clickable"
/world/models/restaurant/Truck.gltf,Truck,restaurant,Buildings & Places,furniture,category-fallback,1.396,solid (blocks movement),yes,500,5.00,paid,no,no,no,"placed decoration only, not clickable"
/world/models/restaurant/Wall_Door.gltf,Wall Door,restaurant,Buildings & Places,tallFurniture,keyword,1.745,solid (blocks movement),yes,600,6.00,paid,no,no,no,"placed decoration only, not clickable"
/world/models/restaurant/Wall_Normal.gltf,Wall Normal,restaurant,Buildings & Places,furniture,category-fallback,1.396,solid (blocks movement),yes,500,5.00,paid,no,no,no,"placed decoration only, not clickable"
/world/models/restaurant/Wall_RedWood.gltf,Wall Red Wood,restaurant,Buildings & Places,furniture,category-fallback,1.396,solid (blocks movement),yes,500,5.00,paid,no,no,no,"placed decoration only, not clickable"
/world/models/restaurant/Wall_Shelves.gltf,Wall Shelves,restaurant,Buildings & Places,furniture,category-fallback,1.396,solid (blocks movement),yes,500,5.00,paid,no,no,no,"placed decoration only, not clickable"
/world/models/restaurant/Wall_Shoji.gltf,Wall Shoji,restaurant,Buildings & Places,furniture,category-fallback,1.396,solid (blocks movement),yes,500,5.00,paid,no,no,no,"placed decoration only, not clickable"
/world/models/restaurant/Wall_Shoji_Interior.gltf,Wall Shoji Interior,restaurant,Buildings & Places,furniture,category-fallback,1.396,solid (blocks movement),yes,500,5.00,paid,no,no,no,"placed decoration only, not clickable"
/world/models/restaurant/Wall_Stains.gltf,Wall Stains,restaurant,Buildings & Places,furniture,category-fallback,1.396,solid (blocks movement),yes,500,5.00,paid,no,no,no,"placed decoration only, not clickable"
/world/models/roads/road-bend-sidewalk.glb,Road Bend Sidewalk,roads,Buildings & Places,furniture,category-fallback,1.745,walkable (walk-through),yes,0,0.00,free-infrastructure,no,no,no,"placed decoration only, not clickable"
/world/models/roads/road-crossroad-path.glb,Road Crossroad Path,roads,Buildings & Places,furniture,category-fallback,1.745,walkable (walk-through),yes,0,0.00,free-infrastructure,no,no,no,"placed decoration only, not clickable"
/world/models/roads/road-side.glb,Road Side,roads,Buildings & Places,furniture,category-fallback,1.745,walkable (walk-through),yes,0,0.00,free-infrastructure,no,no,no,"placed decoration only, not clickable"
/world/models/roads/road-straight.glb,Road Straight,roads,Buildings & Places,furniture,category-fallback,1.745,walkable (walk-through),yes,0,0.00,free-infrastructure,no,no,no,"placed decoration only, not clickable"
/world/models/scifi/Access_Card.glb,Access Card,scifi,Seasonal & Themed,tiny,keyword,0.218,walkable (walk-through),yes,63,0.63,paid,no,yes,no,static click-to-collect
/world/models/scifi/Air_Compressor.glb,Air Compressor,scifi,Seasonal & Themed,smallObject,keyword,0.436,walkable (walk-through),yes,188,1.88,paid,no,yes,no,static click-to-collect
/world/models/scifi/Airlock_Frame.glb,Airlock Frame,scifi,Seasonal & Themed,personScale,category-fallback,3.490,walkable (walk-through),yes,1000,10.00,paid,no,no,no,"placed decoration only, not clickable"
/world/models/scifi/Arcade_Cabinet.glb,Arcade Cabinet,scifi,Seasonal & Themed,furniture,keyword,0.873,walkable (walk-through),yes,625,6.25,paid,no,no,no,"placed decoration only, not clickable"
/world/models/scifi/Backpack.glb,Backpack,scifi,Seasonal & Themed,smallObject,keyword,0.436,walkable (walk-through),yes,188,1.88,paid,no,yes,no,static click-to-collect
/world/models/scifi/Bar_Stool.glb,Bar Stool,scifi,Seasonal & Themed,furniture,keyword,0.873,walkable (walk-through),yes,625,6.25,paid,no,no,no,"placed decoration only, not clickable"
/world/models/scifi/Battery_Charger.glb,Battery Charger,scifi,Seasonal & Themed,smallObject,keyword,0.436,walkable (walk-through),yes,188,1.88,paid,no,yes,no,static click-to-collect
